student_id,id,title,level,date,module,genre family,discipline,disciplinary group,grade,words,s-units,p-units,tables,figures,block quotes,formulae,lists,listlikes,abstract,w/s,s/p,macrotype,gender,year of birth,L1,education (UKA: all secondary education in UK; Ukn: n years of secondary education in UK; OSA: all secondary education overseas),course,number_of_texts,complex
219,0219a,"Consultation is different from negotiation, collective bargaining or joint decision-making. Decision-making remains the responsibility of management (DTI guidance on information and consultation regulations: 2005 4-5). Discuss the form and likely impact of new legal rights to information and consultation",4.0,12/1/05,Industrial Relations in Britain,essay,Business,SS,M,3500.0,87.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,40.2,4.6,simple assignment,f,1980,Bulgarian,OSA,Industrial Relations and Personnel Management,1.0,1
219,0219b,"Discuss on which of the following groups with lower activity rate the European employment strategy is most likely to be successful: young workers, elderly workers, female workers.",4.0,1/1/06,EU Framework of Industrial Relations,essay,Business,SS,M,3522.0,76.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3,5.1,simple assignment,f,1980,Bulgarian,OSA,Industrial Relations and Personnel Management,1.0,1
219,0219c,"As Collective Bargaining Becomes Increasingly Devolved To Company Level, Is There Any Longer A Role For Employers' Organisations? Discuss With Reference To Developments In At Least Three European Countries.",4.0,3/1/06,Comparative European industrial relations,essay,Business,SS,D,3691.0,88.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9,3.3,simple assignment,f,1980,Bulgarian,OSA,Industrial Relations and Personnel Management,1.0,1
225,0225a,"To what extent is the study of Management scientific? If it is not a science, then what is it?",2.0,12/1/05,Foundations of Organisational Behaviour,essay,Business,SS,M,2892.0,102.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,7.8,simple assignment,f,1986,Spanish,UKA,Management Science,1.0,0
225,0225d,The failure of the bulk of Mergers and Acquisitions to create shareholder value is accounted primarily by financial considerations such as managerial hubris and the high premium firms pay on average to acquire other companies. Discuss with references to advanced financial industrialized countries with dispersed ownership structures and concentrated ownership structures.,2.0,11/1/05,International Environment of Business,essay,Business,SS,M,1560.0,64.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,5.8,simple assignment,f,1986,Spanish,UKA,Management Science,1.0,0
226,0226a,"Why should policymakers follow rules, as Kydland and Prescott argued? Compare the relative merits of any two of the following three rules: setting a target for the monetary growth rate; setting a target for the inflation rate; fixing the exchange rate. Illustrate your answer with real-world examples.",2.0,3/1/05,Macroeconomics 2,essay,Economics,SS,M,3060.0,123.0,37.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,24.9,3.3,compound assignment consisting of 2 parts (see notesStmt for details),f,1984,Spanish,OSA,Economics,2.0,0
226,0226c,Assessment 2,3.0,4/1/06,Topics in Development Economics,essay,Economics,SS,M,2183.0,96.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,5.1,simple assignment,f,1984,Spanish,OSA,Economics,1.0,0
234,0234j,"What, if anything, has membership of a political community in common with membership of a family? Can this tell us anything about our obligations?",3.0,1/1/05,Issues in Political Theory,essay,Politics,SS,M,2389.0,79.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.2,6.1,simple assignment,f,1983,Chinese unspecified,UKA,Politics,1.0,1
235,0235a,"What is man's function, according to Aristotle? How is it ethical?",2.0,11/1/05,Ethics I,essay,Philosophy,AH,D,2695.0,105.0,24.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,25.7,4.4,simple assignment,m,1981,English,UKA,Philosophy,1.0,0
235,0235b,Can functionalism provide a cross-species concept of pain?,2.0,11/1/05,Philosophy of Mind I,essay,Philosophy,AH,D,2552.0,101.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,25.3,4.0,simple assignment,m,1981,English,UKA,Philosophy,1.0,0
235,0235c,"If experience is the source of our grasp of the concept of a physical object, then how do we make intelligible to ourselves the idea that such objects may exist unperceived?",2.0,11/1/05,History of Modern Philosophy,essay,Philosophy,AH,M,2522.0,113.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.3,5.9,simple assignment,m,1981,English,UKA,Philosophy,1.0,0
235,0235d,Discuss the distinction between the two multiplicities in Time and Free Will. What work is this doing in Bergson's argument for duration?,2.0,3/1/06,20th Century Continental Philosophy II,essay,Philosophy,AH,D,2483.0,130.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,6.5,simple assignment,m,1981,English,UKA,Philosophy,1.0,0
237,0237a,Introduction,2.0,1/1/06,International Environment of Business,essay,Business,SS,M,1646.0,55.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,1.9,simple assignment,f,1985,Czech,UK2,Business,1.0,1
237,0237e,"├ñWith the progress of globalization, does the national origin of multinational companies have any relevance? Discuss with examples referring to issues such as internal organization, corporate governance, and/or human resources.""",2.0,12/1/05,International Environment of Business,essay,Business,SS,M,1628.0,66.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.7,1.9,simple assignment,f,1985,Czech,UK2,Business,1.0,1
244,0244e,"Were Proletarian Factory Workers less likely than Artisans to Participate in Industrial and Political Militancy - and if so, why?",3.0,11/1/05,Workers and Society in Europe 1870-1945,essay,History,AH,M,1785.0,53.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,4.4,simple assignment,f,1985,English,UKA,History,1.0,0
244,0244f,Was the Italian Labour Unrest of 1919-20 defeated more because of divisions on the left than because of the fascist counter-offensive?,3.0,3/1/06,Workers and Society in Europe 1870-1945,essay,History,AH,M,2105.0,61.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,4.4,simple assignment,f,1985,English,UKA,History,1.0,0
244,0244g,What Reasons were there for Growing Radicalism in the Russian Labour Movement in the Years Before 1914?,3.0,2/1/06,Workers and Society in Europe 1870-1945,essay,History,AH,M,2112.0,61.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.6,3.6,simple assignment,f,1985,English,UKA,History,1.0,0
244,0244j,To What Extent are the Grand Theories of Integration Useful Tools for Analysing European Union Policymaking?,3.0,11/1/05,The Politics of European Union Policy Making,essay,Politics,SS,M,2396.0,64.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,4.3,simple assignment,f,1985,English,UKA,Politics,1.0,0
244,0244k,Should Surfers be Fed? A Critical Examination of Arguments for and Against Unconditional Basic Income.,3.0,4/1/06,Issues in Political Theory,essay,Politics,SS,D,5091.0,138.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9,4.1,simple assignment,f,1985,English,UKA,Politics,1.0,0
244,0244l,Are there 'Two Concepts of Liberty'? Distinguish Some Different Contrasts which have been made between Positive and Negative Liberty.,3.0,11/1/05,Issues in Political Theory,essay,Politics,SS,M,1982.0,58.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,4.1,simple assignment,f,1985,English,UKA,Politics,1.0,0
244,0244m,To what Extent has the EU Contributed to Global Environmental Protection?,3.0,4/1/06,The Politics of European Union Policy Making,essay,Politics,SS,M,4658.0,125.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.3,4.0,simple assignment,f,1985,English,UKA,Politics,1.0,0
244,0244n,What was to Blame for the Failure of the Great Leap Forward?,2.0,11/1/04,Politics of Contemporary China,essay,Politics,SS,M,2409.0,68.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,3.6,simple assignment,f,1985,English,UKA,Politics,1.0,0
252,0252c,"Madame de Pompadour was popular in Versailles, unpopular in Paris.' Discuss.",3.0,11/1/05,Enlightenment and Revolutionary Paris 1750-99,essay,History,AH,M,2554.0,85.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.3,simple assignment,f,1984,English,UKA,History,1.0,0
252,0252d,"Discuss the implications for women, in gender and class terms, of the rise of medicine as a profession.",1.0,1/1/04,"Gender, class and empire",essay,Sociology,SS,M,1426.0,49.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,4.9,simple assignment,f,1984,English,UKA,Sociology,1.0,0
252,0252e,"Outline the conceptual distinctions Weber made between 'class', 'status' and 'power'. Are these useful in practice?",1.0,4/1/04,Sociological Imagination and Investigation,essay,Sociology,SS,D,2108.0,69.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,5.3,simple assignment,f,1984,English,UKA,Sociology,1.0,0
252,0252f,"Discuss and evaluate the effectiveness of social responses to AIDS, including those of governments, voluntary agencies and individuals, in Britain and other parts of the world.",3.0,2/1/06,Contemporary Health Issues,essay,Sociology,SS,M,2284.0,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,5.2,simple assignment,f,1984,English,UKA,Sociology,1.0,0
252,0252g,"Discuss and evaluate, with the use of examples, the extent to which social control has become a prime function of modern medicine.",3.0,10/1/05,Contemporary Health Issues,essay,Sociology,SS,M,2220.0,75.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,4.2,simple assignment,f,1984,English,UKA,Sociology,1.0,0
252,0252h,What are the consequences of 'eating badly' and whose responsibility is it if people do?,2.0,4/1/05,Politics of Food and Nutrition,essay,Sociology,SS,M,3623.0,132.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,4.9,simple assignment,f,1984,English,UKA,Sociology,1.0,0
252,0252i,"Critically examine the extent to which adding micro-nutrients (vitamins and minerals) is an appropriate response to nutritional problems, using examples to illustrate your argument.",2.0,2/1/05,Politics of Food and Nutrition,essay,Sociology,SS,M,2236.0,77.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.9,simple assignment,f,1984,English,UKA,Sociology,1.0,0
252,0252j,Private/independent and state schools are completely different (and separate) entities. Critically discuss.,3.0,4/1/06,Sociology of Education,essay,Sociology,SS,D,3640.0,133.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,4.0,simple assignment,f,1984,English,UKA,Sociology,1.0,1
252,0252k,What conclusions should one draw about the 'self' from Goffman's work?,2.0,4/1/05,Theoretical Ideas in Sociology,essay,Sociology,SS,D,3161.0,111.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,5.0,simple assignment,f,1984,English,UKA,Sociology,1.0,0
252,0252l,European women both challenged and supported the Empire-building project. Discuss.,1.0,4/1/04,"Gender, class and empire",essay,Sociology,SS,M,2015.0,72.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.5,simple assignment,f,1984,English,UKA,Sociology,1.0,0
252,0252m,Discuss the ways in which the category 'middle class' emerged in significance in the period 1780 - 1840.,1.0,11/1/05,"Gender, class and empire",essay,Sociology,SS,M,1486.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,7.0,simple assignment,f,1984,English,UKA,Sociology,1.0,0
252,0252n,"Examine the extent to which the American eugenics movement can be said to have influenced German racial hygiene, 1900-1945.",1.0,5/1/04,"Medicine, Disease &amp; Society in Britain",essay,History,AH,D,4878.0,148.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,5.9,simple assignment,f,1984,English,UKA,History,1.0,0
252,0252q,"Who are the 'winners' and the 'losers' in the modern, global food system?",2.0,10/1/04,Politics of Food and Nutrition,essay,Sociology,SS,M,2158.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,4.7,simple assignment,f,1984,English,UKA,Sociology,1.0,0
252,0252r,"With particular reference to the work of Jacques-Louis David, how were the principles of the French Revolution anticipated, reflected and promoted in French painting, 1784-1794?",3.0,4/1/06,Enlightenment and Revolutionary Paris 1750-99,essay,History,AH,D,8582.0,283.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,4.5,simple assignment,f,1984,English,UKA,History,1.0,1
252,0252t,The Picture of Dorian Gray is a book about degeneration. Discuss.,1.0,4/1/04,Face and Body in Western Medicine and Culture from the Renaissance to Freud,essay,History,AH,M,1721.0,65.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,4.6,simple assignment,f,1984,English,UKA,History,1.0,0
253,0253e,The extent to which companies should or should not impose their corporate brands globally,3.0,4/1/06,International Marketing,essay,Business,SS,M,3187.0,121.0,33.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,26.3,3.7,simple assignment,f,1983,Malay,OSA,Business,1.0,1
253,0253f,Why do MNCs set up subsidiaries abroad? Explain your answer with examples.,1.0,12/1/03,International Environment of Business,essay,Business,SS,M,1422.0,66.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,5.5,simple assignment,f,1983,Malay,OSA,Business,1.0,0
255,0255a,Democracy and Legitimacy in the European Union: Is There a Crisis?,4.0,5/1/06,European Integration,essay,Politics,SS,M,5489.0,160.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.3,5.0,simple assignment,m,1984,English,UKA,International Relations,1.0,1
255,0255b,Containment or Engagement? A Critical Analysis of Approaches towards the North Korea Nuclear Crisis,4.0,5/1/06,International Relations of Pacific Asia,essay,Politics,SS,M,5611.0,125.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.9,4.0,simple assignment,m,1984,English,UKA,International Relations,1.0,1
255,0255c,Multi-Level Governance fails to enhance our Appreciation of the European Union's Complex Policy. A Critique,4.0,3/1/06,European Integration,essay,Politics,SS,M,5469.0,152.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,5.2,simple assignment,m,1984,English,UKA,International Relations,1.0,1
255,0255d,Japanese Imperialism in East Asia: Obstacle or Facilitator for Contemporary Regional Cooperation?,4.0,2/1/06,International Relations of Pacific Asia,essay,Politics,SS,M,5481.0,148.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,5.9,simple assignment,m,1984,English,UKA,International Relations,1.0,1
255,0255e,"Order, Justice and Change in International Politics: The Contribution of Hedley Bull",4.0,5/1/06,International Relations Theory,essay,Politics,SS,M,5481.0,81.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,67.7,3.1,simple assignment,m,1984,English,UKA,International Relations,1.0,0
255,0255f,"IN THE FULLNESS OF TIME, HISTORY WILL RECORD THE GREATNESS OF COLLINS AND IT WILL BE RECORDED AT MY EXPENSE'. To What Extent Has This Statement, Made By de Valera in 1966, Been Substantiated By Recent Historiography on Michael Collins and Eamon de Valera?",2.0,5/1/04,"Ireland 1848-1970, A Political &amp; Social History",essay,History,AH,D,4661.0,153.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,9.0,simple assignment,m,1984,English,UKA,History,1.0,0
255,0255g,TO WHAT EXTENT WERE LENIN'S POLICIES GUIDED BY A CONSCIOUS STRATEGY FOR THE TRANSITION TO SOCIALISM BETWEEN 1917 &amp; 1921?,3.0,6/1/05,Russian Revolution,essay,History,AH,M,9065.0,290.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,8.1,simple assignment,m,1984,English,UKA,History,1.0,0
255,0255h,Does Ranke deserve the title 'father of scientific history'?,3.0,4/1/05,Historiography,essay,History,AH,D,2519.0,97.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.5,simple assignment,m,1984,English,UKA,History,1.0,0
257,0257d,East Asian Development Models: A Critical Analysis of the Developmental State and the Competition State,4.0,5/1/06,Theories and Issues in International Political Economy,essay,Politics,SS,M,5349.0,232.0,39.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,23.1,5.9,simple assignment,m,1983,Chinese unspecified,OSA,PAIS,1.0,1
257,0257e,The Theories of Developmental States,4.0,5/1/06,East Asian Development Models and the Asia-Pacific Region,essay,Politics,SS,M,5786.0,254.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.8,3.7,simple assignment,m,1983,Chinese unspecified,OSA,PAIS,1.0,1
259,0259a,In attempting to write about Robert Musil's encyclopedic novel The Man Without Qualities,4.0,4/1/06,Problems of Modernity,essay,Philosophy,AH,D,5171.0,132.0,25.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,39.2,5.3,simple assignment,f,1982,English,OSA,Philosophy,1.0,0
259,0259b,"In his Encyclopaedia of the Philosophical Sciences, Hegel famously said: ""To seek to know before we know is as absurd as the wise resolution of Scholasticus, not to venture into the water until he had learned to swim""",4.0,12/1/05,Hegel's Phenomenology of Spirit,essay,Philosophy,AH,D,5188.0,153.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.9,6.1,simple assignment,f,1982,English,OSA,Philosophy,1.0,0
259,0259c,On Husserl's Phenomenological Reduction and Metaphysical Idealism,4.0,2/1/06,Origins of Phenomenology,essay,Philosophy,AH,D,4870.0,160.0,35.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,30.4,4.6,simple assignment,f,1982,English,OSA,Philosophy,1.0,1
259,0259d,One does not only wish to be understood when one writes; one wishes just as surely not to be understood. - GS ┬º381,4.0,3/1/06,Nietzsche,essay,Philosophy,AH,D,4938.0,152.0,23.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,32.5,6.6,simple assignment,f,1982,English,OSA,Philosophy,1.0,0
264,0264a,In order to exam whether 'A happy worker is a productive worker',4.0,1/1/06,Organisational Psychology,essay,Business,SS,M,2867.0,104.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.6,4.3,simple assignment,f,1981,Chinese unspecified,OSA,Industrial Relations and Personnel Management,1.0,1
264,0264b,"In the literature, academics hold different views of what is happening in the world economy",4.0,3/1/06,International Political Economy,essay,Business,SS,M,3142.0,106.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,4.1,simple assignment,f,1981,Chinese unspecified,OSA,Industrial Relations and Personnel Management,1.0,1
264,0264c,During last decade there has been a growing interest in the topic of employee participation and involvement,4.0,3/1/06,Industrial Relations and Personnel Management,essay,Business,SS,M,3317.0,92.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1,4.4,simple assignment,f,1981,Chinese unspecified,OSA,Industrial Relations and Personnel Management,1.0,1
269,0269b,How far does the Downs model of voting help to explain the result of the British General Election of 2005?,1.0,11/1/05,Introduction to Research Methods,essay,Politics,SS,D,2427.0,95.0,34.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,25.5,2.8,simple assignment,m,1987,English,UKA,PAIS,1.0,0
269,0269c,Is Increased Globalisation a Good Thing?,1.0,5/1/05,World Politics,essay,Politics,SS,D,2678.0,85.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,5.3,simple assignment,m,1987,English,UKA,PAIS,1.0,0
269,0269d,Theories of World Politics,1.0,11/1/05,World Politics,essay,Politics,SS,M,1513.0,55.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,4.6,simple assignment,m,1987,English,UKA,PAIS,1.0,0
271,0271a,Business strategies demand discipline in the execution of long-term strategic plans and flexibility to address emergent changes. Discuss. Explain which one of two features is more critical in your view.,1.0,1/1/06,Business Studies II: Management of Change,essay,Business,SS,M,1199.0,53.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,5.9,simple assignment,f,1987,Chinese unspecified,OSA,Law and Business,1.0,0
271,0271b,The resources used in small firms are influential to the success or failure of the business.,1.0,3/1/06,Business Studies II: Management of Change,essay,Business,SS,M,1483.0,56.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,5.1,simple assignment,f,1987,Chinese unspecified,OSA,Law and Business,1.0,0
271,0271c,The nature of human motivation is a complex and puzzling mystery.,1.0,3/1/06,Foundations of Organisational Behaviour,essay,Business,SS,M,2456.0,109.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,4.7,simple assignment,f,1987,Chinese unspecified,OSA,Law and Business,1.0,1
271,0271d,The effect of group processes on individuals and work teams directly influences the overall output and performance in a business.,1.0,1/1/06,Business Studies II: Management of Change,essay,Business,SS,M,1398.0,62.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,5.6,simple assignment,f,1987,Chinese unspecified,OSA,Law and Business,1.0,0
